,uri,artist,album,name,duration_s,explicit,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,genre
178,spotify:track:2SUgRZJuP3bxmlDHD6ZB7g,Ariana,My Everything (Deluxe),Love Me Harder - Alex Ghenea Remix,211.52,False,0.203,0.609,0.545,0.0,0.0521,-7.459,0.0379,109.98,0.518,19,pop
179,spotify:track:3HXqalQmiJuoIpMa8aEhzc,Ariana,My Everything (Deluxe),One Last Time - Gazzo Remix,245.12,False,0.0581,0.637,0.929,6.04e-05,0.6679999999999999,-4.4110000000000005,0.0433,125.03,0.457,15,pop
180,spotify:track:5Py8zRKGkZvgHniVVtvNCN,Justin,Changes,All Around Me,136.906,False,0.809,0.5660000000000001,0.438,0.0,0.212,-7.564,0.0367,117.127,0.6920000000000001,81,pop
181,spotify:track:40qyPyljksBEqlNw5sW37T,Justin,Changes,Habitual,168.2,False,0.52,0.764,0.443,1.96e-05,0.0749,-6.625,0.0439,138.999,0.63,81,pop
182,spotify:track:2o9LAypwGH4ctV0i9boo6d,Justin,Changes,Come Around Me,200.773,False,0.263,0.648,0.6809999999999999,0.00783,0.0971,-8.389,0.0378,157.941,0.767,81,pop
183,spotify:track:4umIPjkehX1r7uhmGvXiSV,Justin,Changes,Intentions,212.866,False,0.3,0.8059999999999999,0.546,0.0,0.102,-6.6370000000000005,0.0575,147.986,0.8740000000000001,88,pop
184,spotify:track:16wAOAZ2OkqoIDN7TpChjR,Justin,Changes,Yummy,208.52,False,0.345,0.6759999999999999,0.506,0.0,0.118,-6.652,0.0958,145.842,0.4970000000000001,84,pop
185,spotify:track:1b6tPXXCV2fSNtR3SKWUQA,Justin,Changes,Available,195.333,False,0.0736,0.7020000000000001,0.608,0.0,0.129,-6.843,0.0359,75.012,0.597,80,pop
186,spotify:track:2ZlCGeK30BLRNSPC832pNZ,Justin,Changes,Forever,219.933,False,0.5379999999999999,0.825,0.483,1.4800000000000002e-05,0.204,-5.746,0.08,139.98,0.892,89,pop
187,spotify:track:75nKBP8jQu681pTNCtrEnn,Justin,Changes,Running Over,179.626,False,0.438,0.774,0.603,4.370000000000001e-05,0.0869,-7.319,0.0591,149.982,0.977,79,pop
188,spotify:track:39nTNk5MfyiiRupTwn1iyC,Justin,Changes,Take It Out On Me,178.013,False,0.00337,0.772,0.616,2.36e-06,0.104,-4.673,0.102,129.967,0.279,77,pop
189,spotify:track:1PnAx788sAvcI3ZxTlEyX8,Justin,Changes,Second Emotion,202.72,False,0.0276,0.7959999999999999,0.777,2.87e-05,0.095,-6.112,0.0567,141.97,0.96,80,pop
190,spotify:track:5VwwpU7KsLhgfbMEecedhJ,Justin,Changes,Get Me,185.426,False,0.0492,0.8320000000000001,0.508,5.39e-05,0.107,-6.9129999999999985,0.149,109.352,0.75,78,pop
191,spotify:track:6PzOPrXx8tJEqace76yrv2,Justin,Changes,E.T.A.,176.733,False,0.49,0.465,0.494,0.0,0.127,-7.595,0.066,127.298,0.457,78,pop
192,spotify:track:521Os1SMlxmsoevsqyjNmJ,Justin,Changes,Changes,135.493,False,0.738,0.485,0.412,0.0,0.12,-7.766,0.042,64.062,0.612,79,pop
193,spotify:track:60brXKLTC15vK0av5gIldm,Justin,Changes,Confirmation,170.586,False,0.608,0.438,0.315,0.0,0.151,-8.186,0.0375,190.064,0.449,79,pop
194,spotify:track:2hLu8L8SNfCN4yKyPdX0h3,Justin,Changes,That's What Love Is,165.12,False,0.6920000000000001,0.639,0.4370000000000001,0.0,0.12,-6.959,0.0355,147.575,0.7509999999999999,77,pop
195,spotify:track:6VLkgf5YmLixsabdqiCVGU,Justin,Changes,At Least For Now,149.653,False,0.6829999999999999,0.375,0.304,0.0,0.196,-9.897,0.0325,83.83200000000002,0.295,77,pop
196,spotify:track:2FBpJGt00G0h1q0RHuqaGO,Justin,Changes,Yummy - Summer Walker Remix,209.213,False,0.311,0.655,0.578,0.0,0.109,-5.711,0.0534,145.869,0.546,75,pop
197,spotify:track:2SnNaoNhMjC1WRMTWD8qTX,Justin,Purpose (Deluxe),Mark My Words,134.346,False,0.88,0.383,0.256,2.69e-06,0.16899999999999998,-8.572000000000001,0.0332,114.188,0.519,63,pop
198,spotify:track:0SNIAtRCPVVLoGEPcuHSIc,Justin,Purpose (Deluxe),I'll Show You,199.946,False,0.05,0.361,0.608,7.96e-05,0.183,-6.7570000000000014,0.098,191.812,0.0789,67,pop
199,spotify:track:4B0JvthVoAAuygILe3n4Bs,Justin,Purpose (Deluxe),What Do You Mean?,205.68,False,0.59,0.845,0.5670000000000001,0.0014199999999999998,0.0811,-8.118,0.0956,125.02,0.7929999999999999,77,pop
200,spotify:track:09CtPGIpYB4BrO8qb1RGsF,Justin,Purpose (Deluxe),Sorry,200.786,False,0.0797,0.654,0.76,0.0,0.299,-3.669,0.045,99.945,0.41,79,pop
201,spotify:track:50kpGaPAhYJ3sGmk6vplg0,Justin,Purpose (Deluxe),Love Yourself,233.72,False,0.835,0.609,0.378,0.0,0.28,-9.828,0.438,100.418,0.515,82,pop
202,spotify:track:61uyGDPJ06MkxJtHgPmuyO,Justin,Purpose (Deluxe),Company,208.12,False,0.132,0.59,0.797,0.0,0.0846,-4.901,0.0614,94.948,0.425,71,pop
203,spotify:track:23UV8pJEvRnAZd6ZAXBC0H,Justin,Purpose (Deluxe),No Pressure,286.853,False,0.121,0.644,0.595,0.0,0.279,-6.877000000000002,0.215,148.889,0.5539999999999999,65,pop
204,spotify:track:5L9WFUodzACitS1TiGm7Mi,Justin,Purpose (Deluxe),No Sense,275.04,False,0.0478,0.643,0.499,0.0,0.108,-6.795,0.0308,133.97799999999998,0.363,64,pop
205,spotify:track:7E390nZTMqEbrNC1TmHd42,Justin,Purpose (Deluxe),The Feeling,244.906,False,0.0819,0.525,0.809,1.22e-06,0.0971,-6.185,0.0619,127.073,0.21,66,pop
206,spotify:track:4yWCzA44dQyp0SoeM81bUb,Justin,Purpose (Deluxe),Life Is Worth Living,234.786,False,0.907,0.5579999999999999,0.29600000000000004,0.0,0.108,-9.18,0.0427,76.04,0.463,64,pop
207,spotify:track:0n8ob8S72lvznoVfiwz4qL,Justin,Purpose (Deluxe),Where Are Ü Now,242.52,False,0.0342,0.4320000000000001,0.74,6.59e-06,0.14,-5.053,0.062,139.42,0.193,7,pop
208,spotify:track:7sK3nu6yk8urQ44ouEB7Au,Justin,Purpose (Deluxe),Children,223.333,False,0.0122,0.634,0.885,0.0,0.193,-4.702,0.304,127.064,0.327,59,pop
209,spotify:track:2IjyFRCRn8x1bEquOM3vxg,Justin,Purpose (Deluxe),Purpose,210.16,False,0.9,0.481,0.285,0.0,0.123,-10.848,0.0424,130.029,0.316,71,pop
210,spotify:track:6gcA4zzG6FnMEgPSDKbAMs,Justin,Purpose (Deluxe),Been You,199.226,False,0.0223,0.74,0.7809999999999999,0.0,0.321,-6.204,0.07,113.021,0.861,59,pop
211,spotify:track:4AMnUGvZUVJgDuY7rOPzUZ,Justin,Purpose (Deluxe),Get Used To It,238.133,False,0.0339,0.687,0.705,0.0,0.16399999999999998,-8.453,0.0522,110.048,0.449,57,pop
212,spotify:track:1m6FkAtWVloxIRHKl7pBDP,Justin,Purpose (Deluxe),We Are,202.96,False,0.255,0.586,0.774,0.0,0.13699999999999998,-3.883,0.261,78.712,0.6509999999999999,56,pop
213,spotify:track:00IH8ZjI9ZGB51WRX1Oesj,Justin,Purpose (Deluxe),Trust,203.613,False,0.0948,0.512,0.494,0.0,0.124,-8.16,0.206,76.002,0.4920000000000001,56,pop
214,spotify:track:4kP50JQmyFrl9pLSmnFPZr,Justin,Purpose (Deluxe),All In It,231.413,False,0.502,0.459,0.701,3.620000000000001e-05,0.238,-7.496,0.0782,97.648,0.509,56,pop
215,spotify:track:5YNf9s8WE3iF33YaFNrgpa,Justin,Purpose (Deluxe),What Do You Mean? - Acoustic,203.8,False,0.794,0.773,0.358,0.0,0.104,-10.634,0.044,124.934,0.7559999999999999,62,pop
216,spotify:track:2GCKWEsbb0Xo1oodTOKVi1,Justin,Journals,Heartbreaker,262.84,False,0.145,0.555,0.518,0.0,0.343,-7.322999999999999,0.096,104.6,0.5770000000000001,61,pop
217,spotify:track:6CLVh9sekZ1p2G8Tfhhj8h,Justin,Journals,All That Matters,191.173,False,0.00541,0.6990000000000001,0.505,0.0,0.0703,-5.796,0.0502,129.873,0.142,65,pop
218,spotify:track:71g1UlX2OtS9axwBIBa5Zm,Justin,Journals,Hold Tight,254.213,False,0.282,0.563,0.609,0.0,0.105,-5.795,0.16899999999999998,117.944,0.491,58,pop
219,spotify:track:6pFqCPdvm6C9IHbJrEu8aG,Justin,Journals,Recovery,182.373,False,0.014,0.6679999999999999,0.527,0.0,0.338,-5.048,0.0813,130.264,0.237,52,pop
220,spotify:track:4VAngYbLewVFpcLR9FpYfR,Justin,Journals,Bad Day,145.68,False,0.0215,0.675,0.509,0.0,0.221,-6.839,0.0425,81.98100000000002,0.312,51,pop
221,spotify:track:3JNEXPTnSxqlxNqhTW61D2,Justin,Journals,All Bad,182.746,False,0.018000000000000002,0.696,0.419,0.0008,0.212,-8.198,0.0256,96.482,0.353,50,pop
222,spotify:track:2GxCTEXhba060skpicYxTk,Justin,Journals,PYD,317.2,False,0.8370000000000001,0.457,0.494,0.0,0.434,-6.813,0.0368,123.235,0.454,47,pop
223,spotify:track:18ws4dUbhpoGB7Uv7U89yp,Justin,Journals,Roller Coaster,201.613,False,0.0136,0.705,0.865,0.0,0.179,-4.0760000000000005,0.0712,97.97,0.585,55,pop
224,spotify:track:5cn4RhNZPPjt0onhqUMEfa,Justin,Journals,Change Me,167.32,False,0.594,0.304,0.34,0.0,0.188,-9.018,0.0879,72.15,0.0777,49,pop
225,spotify:track:3JsydWaf2Ev4ehaLUjj3SY,Justin,Journals,Confident,248.133,False,0.114,0.741,0.565,0.0,0.205,-5.448,0.108,134.129,0.892,68,pop
226,spotify:track:3MptiayBkOJblyC8geSXPE,Justin,Journals,One Life,242.813,False,0.289,0.369,0.556,0.0,0.111,-6.54,0.121,157.873,0.424,50,pop
227,spotify:track:0jX97Hk6L8ImeVdTTWXZ2D,Justin,Journals,Backpack,251.48,False,0.154,0.54,0.77,0.0,0.19,-6.252999999999999,0.146,72.598,0.479,48,pop
228,spotify:track:1p5M91qghUkzS4gwuMM22B,Justin,Journals,What's Hatnin',208.533,False,0.0228,0.5579999999999999,0.764,0.0,0.443,-3.988,0.0823,128.389,0.362,46,pop
229,spotify:track:3wyrAqvuBzF3iCRzKkiTS5,Justin,Journals,Swap It Out,240.533,False,0.0313,0.428,0.667,0.0,0.0781,-6.2410000000000005,0.0544,118.65,0.22,49,pop
230,spotify:track:5qHcOrOMSznBWzR8Xy1WYZ,Justin,Journals,Memphis,223.866,True,0.0122,0.6409999999999999,0.718,0.0,0.0857,-6.954,0.0559,122.986,0.508,48,pop
231,spotify:track:2GBgiuXwY1KzJMA0gSAr9J,Justin,Journals,Flatline,219.346,False,0.483,0.341,0.6659999999999999,0.0,0.194,-5.733,0.065,121.974,0.359,51,pop
232,spotify:track:1Mg8vLBYwizu7AuhYQO64V,Justin,Believe (Deluxe Edition),All Around The World,244.546,False,0.019,0.6890000000000001,0.816,2.42e-06,0.181,-3.951,0.17800000000000002,127.958,0.775,62,pop
233,spotify:track:2L7rZWg9RLxIwnysmxm4xk,Justin,Believe (Deluxe Edition),Boyfriend,171.333,False,0.0358,0.7170000000000001,0.55,0.00196,0.126,-6.019,0.0521,96.976,0.332,70,pop
234,spotify:track:0pwYLVXVknPSGUQb39cePC,Justin,Believe (Deluxe Edition),As Long As You Love Me,229.466,False,0.0807,0.5710000000000001,0.873,0.0,0.361,-3.382,0.0997,139.691,0.613,71,pop
235,spotify:track:5uDuOnjJ0MrfJxvEHPpJap,Justin,Believe (Deluxe Edition),Catching Feelings,234.68,False,0.354,0.327,0.542,0.0,0.35,-6.665,0.0412,85.59299999999998,0.35700000000000004,50,pop
236,spotify:track:41bV7zvmTbAPinmY1pG4xN,Justin,Believe (Deluxe Edition),Take You,220.893,False,0.00107,0.6629999999999999,0.706,0.00248,0.232,-6.648,0.0348,126.04,0.461,51,pop
237,spotify:track:7vjtAU3Ns1AT4dRa0voHBJ,Justin,Believe (Deluxe Edition),Right Here,204.186,False,0.0233,0.639,0.57,0.0,0.329,-4.966,0.042,92.073,0.728,58,pop
238,spotify:track:7zMMgJ8cSCg4iPuoxWtTyL,Justin,Believe (Deluxe Edition),Fall,248.386,False,0.259,0.607,0.754,0.0,0.111,-4.3210000000000015,0.0411,82.995,0.607,61,pop
239,spotify:track:23taOWrpWaAtU8rVN7hiNu,Justin,Believe (Deluxe Edition),Die In Your Arms,237.293,False,0.0309,0.568,0.878,4.26e-06,0.213,-5.0939999999999985,0.0933,171.72299999999996,0.725,60,pop
240,spotify:track:2iyW0eOEQ764Dz2sn8ImN9,Justin,Believe (Deluxe Edition),Thought Of You,230.106,False,0.0094,0.6970000000000001,0.705,6.61e-06,0.105,-5.032,0.031,123.223,0.57,49,pop
241,spotify:track:190jyVPHYjAqEaOGmMzdyk,Justin,Believe (Deluxe Edition),Beauty And A Beat,227.986,False,0.000704,0.601,0.843,5.27e-05,0.0681,-4.87,0.0593,128.002,0.534,71,pop
242,spotify:track:2neyhqdDpRH7LV08C39TFJ,Justin,Believe (Deluxe Edition),One Love,234.493,False,0.0027600000000000003,0.688,0.612,0.0,0.0942,-7.558,0.0324,127.916,0.228,50,pop
243,spotify:track:0nxvFG50rGXkiGQqOO2MHr,Justin,Believe (Deluxe Edition),Be Alright,189.653,False,0.5870000000000001,0.8029999999999999,0.35600000000000004,0.0,0.16,-9.026,0.0326,106.952,0.738,61,pop
244,spotify:track:1AruWZmSy4RerslWBkH8OY,Justin,Believe (Deluxe Edition),Believe,222.56,False,0.14300000000000002,0.519,0.8540000000000001,0.0,0.171,-5.71,0.113,159.805,0.508,50,pop
245,spotify:track:0b1L4GuHRY7jLzcMdek3fP,Justin,Believe (Deluxe Edition),Out Of Town Girl,213.56,False,0.126,0.594,0.879,6.32e-06,0.151,-5.586,0.0715,80.994,0.799,46,pop
246,spotify:track:2Z3y6552thvY2jKNHHMtXj,Justin,Believe (Deluxe Edition),She Don't Like The Lights,239.866,False,0.00579,0.575,0.8959999999999999,0.00217,0.318,-4.6,0.103,123.938,0.44,46,pop
247,spotify:track:7E1dQbOk1qcx9gEPUMBKsk,Justin,Believe (Deluxe Edition),Maria,248.293,False,0.01,0.825,0.6890000000000001,1.3699999999999998e-05,0.19,-6.7929999999999975,0.0413,111.003,0.3,51,pop
248,spotify:track:55DEnUKIReTBcrjAmAa9Tw,Justin,Believe (Deluxe Edition),Fairytale,193.186,False,0.0271,0.5479999999999999,0.805,0.601,0.11,-9.294,0.0754,171.95,0.8140000000000001,42,pop
249,spotify:track:5GYbkDveRD2I8M5ZJ14hWn,Justin,Never Say Never - The Remixes,Never Say Never,227.853,False,0.0181,0.7390000000000001,0.807,0.0,0.295,-5.063,0.0647,97.048,0.633,69,pop
250,spotify:track:42wmRq3kfUUuyszlkWQbPS,Justin,Never Say Never - The Remixes,That Should Be Me,230.786,False,0.0309,0.466,0.631,0.0,0.0596,-6.7620000000000005,0.0318,139.96,0.3,55,pop
251,spotify:track:7IUl5c6u18rzmyQOblj10T,Justin,Never Say Never - The Remixes,Somebody To Love Remix,220.16,False,0.00388,0.7040000000000001,0.836,0.0,0.16,-4.619,0.0283,129.989,0.5529999999999999,54,pop
252,spotify:track:0NLaJkNWZARgae0ojQOOvi,Justin,Never Say Never - The Remixes,Up,235.626,False,0.123,0.633,0.71,0.0,0.1,-4.258,0.0451,62.996,0.62,55,pop
253,spotify:track:5h4Z1fyzlAZhGPRaQz7ima,Justin,Never Say Never - The Remixes,Overboard,307.88,False,0.425,0.35700000000000004,0.884,0.0,0.7909999999999999,-4.481,0.0699,173.97299999999996,0.384,23,pop
254,spotify:track:0esMJjir6P5YsfQinJANmm,Justin,Never Say Never - The Remixes,Runaway Love - Kanye West Remix,287.333,False,0.14,0.742,0.742,0.0,0.0729,-4.364,0.0929,104.019,0.8190000000000001,40,pop
255,spotify:track:1gWnUzwTMhOv4cWyj1CDxB,Justin,Never Say Never - The Remixes,Born To Be Somebody,181.026,False,0.194,0.674,0.612,0.0,0.0493,-5.237,0.0293,117.93,0.31,49,pop
256,spotify:track:5IOAWwc1ztwaXBSMR7FbZc,Justin,Under The Mistletoe (Deluxe Edition),Only Thing I Ever Get For Christmas,192.16,False,0.217,0.478,0.63,0.0,0.111,-8.032,0.0518,84.822,0.324,14,pop
257,spotify:track:4NVCbTM616gB2f1H8AJ8bZ,Justin,Under The Mistletoe (Deluxe Edition),Mistletoe,182.946,False,0.498,0.6579999999999999,0.56,0.0,0.0794,-9.049,0.0467,161.994,0.8540000000000001,38,pop
258,spotify:track:7MqkVE9JossJoMFHIuSOCi,Justin,Under The Mistletoe (Deluxe Edition),The Christmas Song,215.16,False,0.45,0.265,0.436,0.0,0.102,-9.542,0.0411,69.047,0.159,23,pop
259,spotify:track:6lwmBjChWB3uG5WHEKWl1y,Justin,Under The Mistletoe (Deluxe Edition),Santa Claus Is Coming To Town,216.746,False,0.0272,0.647,0.758,0.0,0.292,-6.584,0.0599,104.969,0.838,22,pop
260,spotify:track:7vnwaMNbdpuiiKZAh1P5eg,Justin,Under The Mistletoe (Deluxe Edition),Fa La La,185.56,False,0.0207,0.657,0.679,3.15e-06,0.198,-8.606,0.0361,94.493,0.416,15,pop
261,spotify:track:3lgR3kt6Dn3EkBRIauIeDN,Justin,Under The Mistletoe (Deluxe Edition),All I Want For Christmas Is You,240.333,False,0.306,0.5760000000000001,0.911,0.0,0.434,-5.318,0.064,149.998,0.401,29,pop
262,spotify:track:3GJ2bhddOIdco8Zui2gexw,Justin,Under The Mistletoe (Deluxe Edition),Drummer Boy,225.333,False,0.0248,0.7509999999999999,0.848,0.000127,0.149,-8.32,0.0823,122.99,0.479,12,pop
263,spotify:track:0GUL175uzNODnVxeR7X4WK,Justin,Under The Mistletoe (Deluxe Edition),Christmas Eve,223.613,False,0.6890000000000001,0.411,0.57,0.0,0.173,-10.54,0.0707,127.827,0.335,13,pop
